id,title,original_title,budget,revenue,runtime,genres,release_date,year,release_month,vote_average,vote_count,popularity,budget_ksh,revenue_ksh,primary_genre,month,release_season
8470,John Q,John Q,36000000,102244770,116,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2002-02-15,2002,Feb,7,594,27.465433,4680000000,13291820100,NA,2,Other
11001,Blue Streak,Blue Streak,65000000,117758500,93,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",1999-09-17,1999,Sep,6.1,352,16.865782,8450000000,15308605000,NA,9,Other
138832,We're the Millers,We're the Millers,37000000,269994119,110,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",2013-08-07,2013,Aug,6.8,2972,100.348805,4810000000,35099235470,NA,8,MidYear/Holidays
16911,The Inhabited Island,Obitaemyy Ostrov,36500000,21834845,115,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2008-12-18,2008,Dec,5.3,23,2.785832,4745000000,2838529850,NA,12,Christmas
2163,Breakdown,Breakdown,36000000,50159144,95,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1997-05-02,1997,May,6.6,198,9.176339,4680000000,6520688720,NA,5,Other
36670,Never Say Never Again,Never Say Never Again,36000000,160000000,134,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1983-10-07,1983,Oct,5.8,338,23.380757,4680000000,20800000000,NA,10,Other
23048,Hot Tub Time Machine,Hot Tub Time Machine,36000000,64572262,101,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",2010-03-26,2010,Mar,6,894,33.926473,4680000000,8394394060,NA,3,Easter/Spring
227735,Dolphin Tale 2,Dolphin Tale 2,36000000,52424533,107,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 18, ""name"": ""Drama""}]",2014-09-12,2014,Sep,6.7,96,6.967857,4680000000,6815189290,NA,9,Other
2155,Reindeer Games,Reindeer Games,42000000,32168970,124,"[{""id"": 53, ""name"": ""Thriller""}]",2000-02-25,2000,Feb,5.4,173,11.470135,5460000000,4181966100,NA,2,Other
8409,A Man Apart,A Man Apart,36000000,44350926,109,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",2003-04-04,2003,Apr,5.8,258,19.854932,4680000000,5765620380,NA,4,Easter/Spring
222936,Aloha,Aloha,37000000,26250020,105,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2015-05-27,2015,May,5.2,692,29.652536,4810000000,3412502600,NA,5,Other
48171,The Rite,The Rite,37000000,96047633,114,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",2011-01-28,2011,Jan,5.8,556,11.492474,4810000000,12486192290,NA,1,Other
782,Gattaca,Gattaca,36000000,12532777,106,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",1997-09-07,1997,Sep,7.5,1808,70.398356,4680000000,1629261010,NA,9,Other
75531,Isn't She Great,Isn't She Great,36000000,3003296,95,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",2000-01-28,2000,Jan,4.6,14,1.068453,4680000000,390428480,NA,1,Other
11802,Space Chimps,Space Chimps,37000000,63800345,81,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2008-07-17,2008,Jul,5.2,99,6.293217,4810000000,8294044850,NA,7,MidYear/Holidays
18785,The Hangover,The Hangover,35000000,459270619,100,"[{""id"": 35, ""name"": ""Comedy""}]",2009-06-05,2009,Jun,7.2,6173,82.21166,4550000000,59705180470,NA,6,MidYear/Holidays
365222,Ip Man 3,葉問3,36000000,156844753,105,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2015-12-19,2015,Dec,6.5,379,19.167377,4680000000,20389817890,NA,12,Christmas
817,Austin Powers: The Spy Who Shagged Me,Austin Powers: The Spy Who Shagged Me,33000000,310940086,95,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}]",1999-06-08,1999,Jun,6.2,1011,18.316151,4290000000,40422211180,NA,6,MidYear/Holidays
268,Batman,Batman,35000000,411348924,126,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",1989-06-23,1989,Jun,7,2096,44.104469,4550000000,53475360120,NA,6,MidYear/Holidays
943,Lethal Weapon 3,Lethal Weapon 3,35000000,321731527,118,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",1992-05-15,1992,May,6.4,811,36.172182,4550000000,41825098510,NA,5,Other
22881,The Blind Side,The Blind Side,29000000,309208309,129,"[{""id"": 18, ""name"": ""Drama""}]",2009-11-20,2009,Nov,7.2,1597,25.767395,3770000000,40197080170,NA,11,Other
10054,Spy Kids,Spy Kids,35000000,147934180,88,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]",2001-03-18,2001,Mar,5.5,867,21.543389,4550000000,19231443400,NA,3,Easter/Spring
51540,Horrible Bosses,Horrible Bosses,35000000,117000000,98,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",2011-07-08,2011,Jul,6.5,2277,50.309843,4550000000,15210000000,NA,7,MidYear/Holidays
44264,True Grit,True Grit,38000000,252276927,110,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 37, ""name"": ""Western""}]",2010-12-22,2010,Dec,7.2,1668,49.292384,4940000000,32796000510,NA,12,Christmas
350,The Devil Wears Prada,The Devil Wears Prada,35000000,326551094,109,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2006-06-30,2006,Jun,7,3088,83.893257,4550000000,42451642220,NA,6,MidYear/Holidays
152,Star Trek: The Motion Picture,Star Trek: The Motion Picture,35000000,139000000,132,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 9648, ""name"": ""Mystery""}]",1979-12-06,1979,Dec,6.2,530,24.616634,4550000000,18070000000,NA,12,Christmas
109431,Identity Thief,Identity Thief,35000000,173965010,111,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",2013-02-07,2013,Feb,5.6,1645,34.005726,4550000000,22615451300,NA,2,Other
1598,Cape Fear,Cape Fear,35000000,182300000,128,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",1991-11-15,1991,Nov,7,675,27.714043,4550000000,23699000000,NA,11,Other
8065,21,21,35000000,69823199,123,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",2008-03-27,2008,Mar,6.5,1375,45.149948,4550000000,9077015870,NA,3,Easter/Spring
271718,Trainwreck,Trainwreck,35000000,140795793,125,"[{""id"": 35, ""name"": ""Comedy""}]",2015-07-17,2015,Jul,5.9,1181,72.774941,4550000000,18303453090,NA,7,MidYear/Holidays
11638,Guess Who,Guess Who,35000000,68915888,105,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2005-03-25,2005,Mar,5.5,225,3.74263,4550000000,8959065440,NA,3,Easter/Spring
409,The English Patient,The English Patient,27000000,231976425,162,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",1996-11-14,1996,Nov,7,542,29.381878,3510000000,30156935250,NA,11,Other
2118,L.A. Confidential,L.A. Confidential,35000000,126216940,138,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",1997-09-19,1997,Sep,7.7,1310,24.860326,4550000000,16408202200,NA,9,Other
11459,Sky High,Sky High,35000000,86369815,100,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2005-07-29,2005,Jul,5.8,550,11.041659,4550000000,11228075950,NA,7,MidYear/Holidays
9348,Species,Species,35000000,113374103,108,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}]",1995-07-07,1995,Jul,5.5,453,23.607071,4550000000,14738633390,NA,7,MidYear/Holidays
377,A Nightmare on Elm Street,A Nightmare on Elm Street,1800000,25504513,91,"[{""id"": 27, ""name"": ""Horror""}]",1984-11-14,1984,Nov,7.2,1180,38.204158,234000000,3315586690,NA,11,Other
8843,The Cell,The Cell,33000000,104155843,107,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2000-08-17,2000,Aug,6,436,25.413955,4290000000,13540259590,NA,8,MidYear/Holidays
39486,Secretariat,Secretariat,35000000,60251371,123,"[{""id"": 18, ""name"": ""Drama""}]",2010-08-20,2010,Aug,6.8,103,9.525037,4550000000,7832678230,NA,8,MidYear/Holidays
1273,TMNT,TMNT,34000000,95608995,90,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2007-03-23,2007,Mar,6,345,18.39217,4420000000,12429169350,NA,3,Easter/Spring
13920,Radio,Radio,32000000,52277485,109,"[{""id"": 18, ""name"": ""Drama""}]",2003-10-24,2003,Oct,6.8,141,9.254647,4160000000,6796073050,NA,10,Other
50544,Friends with Benefits,Friends with Benefits,35000000,150483765,109,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",2011-07-21,2011,Jul,6.5,2237,40.526587,4550000000,19562889450,NA,7,MidYear/Holidays
325133,Neighbors 2: Sorority Rising,Neighbors 2: Sorority Rising,35000000,108758521,91,"[{""id"": 35, ""name"": ""Comedy""}]",2016-05-04,2016,May,5.6,1462,50.179171,4550000000,14138607730,NA,5,Other
140823,Saving Mr. Banks,Saving Mr. Banks,35000000,112544580,125,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2013-11-16,2013,Nov,7.3,1226,31.957947,4550000000,14630795400,NA,11,Other
1883,Malcolm X,Malcolm X,34000000,48169908,202,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",1992-11-18,1992,Nov,7.2,370,19.822791,4420000000,6262088040,NA,11,Other
89492,This Is 40,This Is 40,35000000,88058786,134,"[{""id"": 35, ""name"": ""Comedy""}]",2012-12-20,2012,Dec,5.6,896,38.429648,4550000000,11447642180,NA,12,Christmas
22949,Old Dogs,Old Dogs,35000000,92219310,88,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2009-11-24,2009,Nov,5.2,210,13.707843,4550000000,11988510300,NA,11,Other
12437,Underworld: Rise of the Lycans,Underworld: Rise of the Lycans,35000000,91353501,92,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2009-01-22,2009,Jan,6.2,1428,51.927471,4550000000,11875955130,NA,1,Other
2959,License to Wed,License to Wed,35000000,69307224,91,"[{""id"": 35, ""name"": ""Comedy""}]",2007-07-04,2007,Jul,5.2,253,14.503568,4550000000,9009939120,NA,7,MidYear/Holidays
11648,Must Love Dogs,Must Love Dogs,30000000,58405313,98,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2005-07-21,2005,Jul,5.8,140,11.120167,3900000000,7592690690,NA,7,MidYear/Holidays
9366,Donnie Brasco,Donnie Brasco,35000000,41954997,127,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1997-02-27,1997,Feb,7.4,1147,40.370442,4550000000,5454149610,NA,2,Other
1576,Resident Evil,Resident Evil,33000000,102984862,100,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",2002-03-15,2002,Mar,6.4,2065,40.715623,4290000000,13388032060,NA,3,Easter/Spring
609,Poltergeist,Poltergeist,10700000,122200000,114,"[{""id"": 27, ""name"": ""Horror""}]",1982-06-04,1982,Jun,7,794,36.230204,1391000000,15886000000,NA,6,MidYear/Holidays
13051,Max Payne,Max Payne,35000000,85416905,100,"[{""id"": 28, ""name"": ""Action""}]",2008-10-15,2008,Oct,5.2,613,25.903237,4550000000,11104197650,NA,10,Other
49530,In Time,In Time,40000000,173930596,109,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",2011-10-27,2011,Oct,6.7,3417,60.231382,5200000000,22610977480,NA,10,Other
34806,The Back-Up Plan,The Back-Up Plan,35000000,77477008,106,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2010-04-23,2010,Apr,5.7,458,18.38292,4550000000,10072011040,NA,4,Easter/Spring
49022,Something Borrowed,Something Borrowed,35000000,59901913,112,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2011-05-05,2011,May,5.9,296,14.029012,4550000000,7787248690,NA,5,Other
23479,The Bad News Bears,The Bad News Bears,35000000,35323292,102,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",1976-04-07,1976,Apr,6.9,97,6.889633,4550000000,4592027960,NA,4,Easter/Spring
11667,Street Fighter,Street Fighter,35000000,99423521,102,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",1994-12-22,1994,Dec,4.1,325,19.286099,4550000000,12925057730,NA,12,Christmas
423,The Pianist,The Pianist,35000000,120072577,150,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",2002-09-24,2002,Sep,8,1864,50.587541,4550000000,15609435010,NA,9,Other
10066,House of Wax,House of Wax,40000000,68766121,113,"[{""id"": 27, ""name"": ""Horror""}]",2005-04-30,2005,Apr,5.5,677,17.157738,5200000000,8939595730,NA,4,Easter/Spring
2288,Closer,Closer,27000000,115505027,104,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2004-12-01,2004,Dec,6.7,811,22.636908,3510000000,15015653510,NA,12,Christmas
88794,J. Edgar,J. Edgar,35000000,84606030,137,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 36, ""name"": ""History""}]",2011-11-09,2011,Nov,6,741,28.069419,4550000000,10998783900,NA,11,Other
13515,Mirrors,Mirrors,35000000,72436439,110,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2008-08-15,2008,Aug,6,485,19.774543,4550000000,9416737070,NA,8,MidYear/Holidays
11979,Queen of the Damned,Queen of the Damned,35000000,45479110,101,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}]",2002-02-10,2002,Feb,5.4,239,11.644243,4550000000,5912284300,NA,2,Other
169,Predator 2,Predator 2,35000000,57120318,108,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1990-11-20,1990,Nov,5.9,730,27.934978,4550000000,7425641340,NA,11,Other
8090,Untraceable,Untraceable,35000000,32483410,101,"[{""id"": 18, ""name"": ""Drama""}]",2008-01-22,2008,Jan,5.9,238,12.677505,4550000000,4222843300,NA,1,Other
11622,Blast from the Past,Blast from the Past,35000000,40263020,112,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",1999-02-12,1999,Feb,6.3,245,8.737058,4550000000,5234192600,NA,2,Other
3604,Flash Gordon,Flash Gordon,35000000,27107960,111,"[{""id"": 878, ""name"": ""Science Fiction""}]",1980-09-01,1980,Sep,6.1,233,12.343507,4550000000,3524034800,NA,9,Other
9541,Jersey Girl,Jersey Girl,35000000,36098382,102,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2004-03-25,2004,Mar,5.8,325,14.699342,4550000000,4692789660,NA,3,Easter/Spring
94348,Alex Cross,Alex Cross,45000000,30353232,101,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",2012-10-18,2012,Oct,5.1,300,14.513243,5850000000,3945920160,NA,10,Other
8197,Midnight in the Garden of Good and Evil,Midnight in the Garden of Good and Evil,35000000,25105255,155,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",1997-11-21,1997,Nov,6.3,157,5.525544,4550000000,3263683150,NA,11,Other
336004,Heist,Heist,8900000,4100000,93,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2015-11-13,2015,Nov,5.6,318,15.079993,1157000000,533000000,NA,11,Other
35019,Nanny McPhee and the Big Bang,Nanny McPhee and the Big Bang,35000000,93246388,109,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",2010-03-26,2010,Mar,6,436,23.835055,4550000000,12122030440,NA,3,Easter/Spring
8836,The X Files: I Want to Believe,The X Files: I Want to Believe,30000000,68369434,104,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2008-07-24,2008,Jul,5.5,523,25.454549,3900000000,8888026420,NA,7,MidYear/Holidays
14442,Ella Enchanted,Ella Enchanted,31000000,27388767,96,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]",2004-04-09,2004,Apr,5.9,437,22.71592,4030000000,3560539710,NA,4,Easter/Spring
321741,Concussion,Concussion,35000000,50363790,123,"[{""id"": 18, ""name"": ""Drama""}]",2015-11-12,2015,Nov,7,823,35.120736,4550000000,6547292700,NA,11,Other
59965,Abduction,Abduction,35000000,82087155,106,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 9648, ""name"": ""Mystery""}]",2011-09-22,2011,Sep,5.6,961,19.893646,4550000000,10671330150,NA,9,Other
14175,Valiant,Valiant,35000000,19478106,76,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]",2005-03-25,2005,Mar,5.2,235,14.051852,4550000000,2532153780,NA,3,Easter/Spring
11918,Superhero Movie,Superhero Movie,35000000,25871834,85,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",2008-03-27,2008,Mar,4.9,379,19.088655,4550000000,3363338420,NA,3,Easter/Spring
98357,Broken City,Broken City,56000000,19701164,109,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2013-01-18,2013,Jan,5.7,593,29.490057,7280000000,2561151320,NA,1,Other
10012,Cursed,Cursed,35000000,19294901,97,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",2005-02-25,2005,Feb,5.1,167,11.195593,4550000000,2508337130,NA,2,Other
49526,Premium Rush,Premium Rush,35000000,31083599,91,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2012-08-24,2012,Aug,6.2,832,17.709888,4550000000,4040867870,NA,8,MidYear/Holidays
268920,Hot Pursuit,Hot Pursuit,35000000,51680201,87,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",2015-05-08,2015,May,5.4,647,18.262017,4550000000,6718426130,NA,5,Other
9093,The Four Feathers,The Four Feathers,35000000,29882645,132,"[{""id"": 10752, ""name"": ""War""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2002-09-08,2002,Sep,6.5,159,10.10364,4550000000,3884743850,NA,9,Other
119283,Parker,Parker,35000000,46216641,118,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",2013-01-23,2013,Jan,5.7,1455,28.670477,4550000000,6008163330,NA,1,Other
11823,Wimbledon,Wimbledon,31000000,41512007,98,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2004-09-13,2004,Sep,6,293,16.736734,4030000000,5396560910,NA,9,Other
35169,Furry Vengeance,Furry Vengeance,35000000,39340177,92,"[{""id"": 35, ""name"": ""Comedy""}]",2010-04-02,2010,Apr,4.6,149,13.668633,4550000000,5114223010,NA,4,Easter/Spring
849,Krull,Krull,27000000,16519460,117,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",1983-07-29,1983,Jul,5.8,129,9.904881,3510000000,2147529800,NA,7,MidYear/Holidays
4515,Lions for Lambs,Lions for Lambs,35000000,63215872,92,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2007-10-22,2007,Oct,6,216,9.789027,4550000000,8218063360,NA,10,Other
6575,Walk Hard: The Dewey Cox Story,Walk Hard: The Dewey Cox Story,35000000,18317151,96,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",2007-12-21,2007,Dec,6.6,212,10.73522,4550000000,2381229630,NA,12,Christmas
13496,American Outlaws,American Outlaws,35000000,13678913,94,"[{""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}]",2001-08-17,2001,Aug,5.7,55,6.727949,4550000000,1778258690,NA,8,MidYear/Holidays
18320,The Young Victoria,The Young Victoria,35000000,27409889,105,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",2009-03-04,2009,Mar,7,322,16.343317,4550000000,3563285570,NA,3,Easter/Spring
