id,title,original_title,budget,revenue,runtime,genres,release_date,year,release_month,vote_average,vote_count,popularity,budget_ksh,revenue_ksh,primary_genre,month,release_season,weight,simulated_local_interest,simulated_expected_revenue_ksh
525,The Blues Brothers,The Blues Brothers,27000000,115229890,133,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",1980-06-17,1980,Jun,7.5,1065,44.714264,3510000000,14979885700,NA,6,MidYear/Holidays,1,62.30049827012935,8310331276
10188,The Sisterhood of the Traveling Pants 2,The Sisterhood of the Traveling Pants 2,27000000,44352417,117,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",2008-08-06,2008,Aug,6,238,11.870301,3510000000,5765814210,NA,8,MidYear/Holidays,1,32.79693071280515,2283913275
245,About a Boy,About a Boy,27000000,129000000,101,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2002-04-26,2002,Apr,6.6,607,28.227984,3510000000,16770000000,NA,4,Easter/Spring,1,50.83770629931503,8454658143
9825,Lake Placid,Lake Placid,27000000,56870414,82,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",1999-07-15,1999,Jul,5.5,247,11.678561,3510000000,7393153820,NA,7,MidYear/Holidays,1,26.458767225346776,2558421265
186,Lucky Number Slevin,Lucky Number Slevin,27000000,56308881,110,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",2006-02-24,2006,Feb,7.4,1323,36.921445,3510000000,7320154530,NA,2,Other,1,58.626583914007696,3950742427
9549,The Right Stuff,The Right Stuff,27000000,21500000,193,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",1983-10-20,1983,Oct,7.3,235,17.567332,3510000000,2795000000,NA,10,Other,1,34.987126605020435,1150633311
61891,Anonymous,Anonymous,30000000,15395087,130,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}]",2011-10-21,2011,Oct,6.3,288,16.698316,3900000000,2001361310,NA,10,Other,1,36.59646771100199,845793789
34584,The NeverEnding Story,The Neverending Story,27000000,20158808,102,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}]",1984-04-05,1984,Apr,7,1002,47.862016,3510000000,2620645040,NA,4,Easter/Spring,1,68.4854849252451,1514752178
2666,Dark City,Dark City,27000000,27200316,100,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",1998-02-27,1998,Feb,7.2,828,39.324831,3510000000,3536041080,NA,2,Other,1,57.216787701036544,1887026427
13155,Return to Oz,Return to Oz,25000000,11137801,109,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",1985-06-21,1985,Jun,6.7,120,5.650125,3250000000,1447914130,NA,6,MidYear/Holidays,1,26.367561309531332,499923841
42807,The Newton Boys,The Newton Boys,27000000,76000000,113,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",1998-03-26,1998,Mar,5.9,44,3.123583,3510000000,9880000000,NA,3,Easter/Spring,1,15.32614217236209,2317943164
28355,Case 39,Case 39,27000000,29000000,109,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2009-08-13,2009,Aug,6.1,563,23.917982,3510000000,3770000000,NA,8,MidYear/Holidays,1,42.98232103407305,1742732903
8080,Suspect Zero,Suspect Zero,27000000,13000000,99,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2004-08-27,2004,Aug,5.5,98,8.715822,3510000000,1690000000,NA,8,MidYear/Holidays,1,28.270815809666484,610414983
56288,Spy Kids: All the Time in the World,Spy Kids: All the Time in the World,27000000,85564310,89,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 28, ""name"": ""Action""}]",2011-08-18,2011,Aug,4.4,222,14.788073,3510000000,11123360300,NA,8,MidYear/Holidays,1,31.51677206872511,4300616944
303858,Money Monster,Money Monster,27000000,93282604,98,"[{""id"": 53, ""name"": ""Thriller""}]",2016-05-12,2016,May,6.5,1068,38.279458,3510000000,12126738520,NA,5,Other,1,59.88904737322721,6609019143
1613,The 51st State,The 51st State,28,14,93,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",2001-12-07,2001,Dec,5.9,173,9.670031,3640,1820,NA,12,Christmas,1,29.172210397456347,671
16617,Mindhunters,Mindhunters,27000000,21148829,106,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2004-05-07,2004,May,6.3,333,17.193659,3510000000,2749347770,NA,5,Other,1,38.09392846496218,1188883946
8944,What Just Happened,What Just Happened,25000000,6673422,104,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2008-10-17,2008,Oct,5.2,127,8.31653,3250000000,867544860,NA,10,Other,1,22.227528173151164,266981002
14560,Paul Blart: Mall Cop,Paul Blart: Mall Cop,26000000,183293131,91,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2009-01-15,2009,Jan,5.2,788,31.250383,3380000000,23828107030,NA,1,Other,1,50.602851677889554,11985447189
10330,Freaky Friday,Freaky Friday,26000000,110230332,97,"[{""id"": 35, ""name"": ""Comedy""}]",2003-08-03,2003,Aug,6,879,24.345651,3380000000,14329943160,NA,8,MidYear/Holidays,1,40.72766527692548,6432714064
6957,The 40 Year Old Virgin,The 40 Year Old Virgin,26000000,109449237,116,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2005-08-11,2005,Aug,6.2,1983,38.473732,3380000000,14228400810,NA,8,MidYear/Holidays,1,59.280975143301454,7718392645
1934,Shakespeare in Love,Shakespeare in Love,25000000,289317794,122,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 36, ""name"": ""History""}]",1998-12-11,1998,Dec,6.8,796,31.792964,3250000000,37611313220,NA,12,Christmas,1,51.0042266590766,18992630387
169917,A Walk Among the Tombstones,A Walk Among the Tombstones,28000000,53181600,113,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2014-09-18,2014,Sep,6.2,1131,61.309619,3640000000,6913608000,NA,9,Other,1,77.88001497872645,4210445977
951,Kindergarten Cop,Kindergarten Cop,15000000,201957688,111,"[{""id"": 35, ""name"": ""Comedy""}]",1990-12-21,1990,Dec,5.8,628,5.411154,1950000000,26254499440,NA,12,Christmas,1,26.11769764619404,9008510497
10189,Pineapple Express,Pineapple Express,27000000,101624843,111,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",2008-08-06,2008,Aug,6.6,1148,41.832392,3510000000,13211229590,NA,8,MidYear/Holidays,1,62.012512015796275,7314018041
9454,Ever After: A Cinderella Story,EverAfter,26000000,65705772,121,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",1998-07-31,1998,Jul,6.8,399,21.988861,3380000000,8541750360,NA,7,MidYear/Holidays,1,36.20449479131258,3587397121
2055,Open Range,Open Range,22000000,68296293,139,"[{""id"": 37, ""name"": ""Western""}]",2003-08-29,2003,Aug,7,262,19.068175,2860000000,8878518090,NA,8,MidYear/Holidays,1,38.18830804978609,3844677275
1551,Flatliners,Flatliners,26000000,61489265,115,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",1990-08-09,1990,Aug,6.3,404,24.114459,3380000000,7993604450,NA,8,MidYear/Holidays,1,39.018742559788016,3503760952
5902,A Bridge Too Far,A Bridge Too Far,22000000,50750000,175,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",1977-06-15,1977,Jun,6.9,207,20.256571,2860000000,6597500000,NA,6,MidYear/Holidays,1,41.42817632502458,2989476596
11460,Red Eye,Red Eye,26000000,57891803,85,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2005-08-04,2005,Aug,6.2,455,8.802626,3380000000,7525934390,NA,8,MidYear/Holidays,1,30.225605200817647,2835452859
9358,Final Destination 2,Final Destination 2,26000000,90426405,90,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",2003-01-31,2003,Jan,5.9,1023,37.355826,3380000000,11755432650,NA,1,Other,1,51.62457017876825,5971677487
134,"O Brother, Where Art Thou?","O Brother, Where Art Thou?",26000000,71868327,106,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",2000-08-30,2000,Aug,7.3,1112,39.742009,3380000000,9342882510,NA,8,MidYear/Holidays,1,55.98187834116111,4935108909
22894,Legion,Legion,26000000,67918658,100,"[{""id"": 27, ""name"": ""Horror""}]",2010-01-21,2010,Jan,5.2,629,30.981604,3380000000,8829425540,NA,1,Other,1,48.423489897051546,4343999577
134374,Pain & Gain,Pain & Gain,25000000,86175291,130,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}]",2013-04-18,2013,Apr,6.1,1573,31.893932,3250000000,11202787830,NA,4,Easter/Spring,1,49.0571983372904,5548081247
15028,Clockstoppers,Clockstoppers,26000000,38793283,94,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2002-03-17,2002,Mar,4.9,89,5.894163,3380000000,5043126790,NA,3,Easter/Spring,1,19.869714545340567,1434176315
7445,Brothers,Brothers,26000000,43318349,104,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",2009-01-27,2009,Jan,6.8,633,22.07638,3380000000,5631385370,NA,1,Other,1,40.58798878213123,2523144727
17047,Agent Cody Banks 2: Destination London,Agent Cody Banks 2: Destination London,26000000,28818995,100,"[{""id"": 35, ""name"": ""Comedy""}]",2004-12-03,2004,Dec,5.2,144,10.925618,3380000000,3746469350,NA,12,Christmas,1,28.768307440213142,1368311515
62838,New Year's Eve,New Year's Eve,56000000,142044638,118,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2011-12-08,2011,Dec,5.7,718,21.219292,7280000000,18465802940,NA,12,Christmas,1,35.6310158429375,7683609854
2057,Original Sin,Original Sin,42000000,35402320,118,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",2001-08-03,2001,Aug,5.8,198,14.831402,5460000000,4602301600,NA,8,MidYear/Holidays,1,34.643309108779995,1883656944
70436,The Raven,The Raven,26000000,29657751,111,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",2012-03-09,2012,Mar,6.1,426,22.520842,3380000000,3855507630,NA,3,Easter/Spring,1,38.559260051600454,1678712325
16784,Welcome to Mooseport,Welcome to Mooseport,30000000,14000000,110,"[{""id"": 35, ""name"": ""Comedy""}]",2004-02-24,2004,Feb,4.8,54,3.314094,3900000000,1820000000,NA,2,Other,1,21.48586117603579,547021001
8011,Highlander: The Final Dimension,Highlander III: The Sorcerer,26000000,36800000,99,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1994-11-29,1994,Nov,4.5,110,7.964451,3380000000,4784000000,NA,11,Other,1,20.914330941064865,1410915930
36355,Flipper,Flipper,25530000,20080020,95,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",1996-05-17,1996,May,5.3,84,4.475007,3318900000,2610402600,NA,5,Other,1,22.706359585740387,815234602
238615,Self/less,Self/less,26000000,30523226,116,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2015-07-10,2015,Jul,6.3,1091,66.097437,3380000000,3968019380,NA,7,MidYear/Holidays,1,83.4990109629045,2481858789
1985,The Constant Gardener,The Constant Gardener,25000000,82466670,129,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2005-08-31,2005,Aug,6.8,417,20.679652,3250000000,10720667100,NA,8,MidYear/Holidays,1,36.010888891355364,4488510196
615,The Passion of the Christ,The Passion of the Christ,30000000,611899420,127,"[{""id"": 18, ""name"": ""Drama""}]",2004-02-25,2004,Feb,6.9,864,38.171417,3900000000,79546924600,NA,2,Other,1,55.90932674048898,41992666138
788,Mrs. Doubtfire,Mrs. Doubtfire,25000000,441286195,125,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",1993-11-24,1993,Nov,7,1591,30.884535,3250000000,57367205350,NA,11,Other,1,48.3426343023701,28200198712
380,Rain Man,Rain Man,25000000,412800000,133,"[{""id"": 18, ""name"": ""Drama""}]",1988-12-11,1988,Dec,7.6,1709,49.510658,3250000000,53664000000,NA,12,Christmas,1,74.05129283262434,32034237514
13223,Gran Torino,Gran Torino,33000000,269958228,116,"[{""id"": 18, ""name"": ""Drama""}]",2008-12-09,2008,Dec,7.8,3086,50.7453,4290000000,35094569640,NA,12,Christmas,1,67.01589591412544,20098927652
10523,W.,W.,25100000,29506464,131,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2008-10-17,2008,Oct,6.1,143,10.445391,3263000000,3835840320,NA,10,Other,1,26.64055110656953,1333352887
8681,Taken,Taken,25000000,226830568,93,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2008-02-18,2008,Feb,7.2,4369,80.879032,3250000000,29487973840,NA,2,Other,1,98.17605989392322,19537657351
239571,The Best of Me,The Best of Me,26000000,35926213,117,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2014-10-16,2014,Oct,7.2,765,33.93914,3380000000,4670407690,NA,10,Other,1,51.10726338735908,2360777534
619,The Bodyguard,The Bodyguard,25000000,411006740,129,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",1992-11-25,1992,Nov,6.1,661,26.576385,3250000000,53430876200,NA,11,Other,1,39.06010596130624,23433788490
424,Schindler's List,Schindler's List,22000000,321365567,195,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",1993-11-29,1993,Nov,8.3,4329,104.469351,2860000000,41777523710,NA,11,Other,1,125.21757658639572,29855910444
50014,The Help,The Help,25000000,124272124,146,"[{""id"": 18, ""name"": ""Drama""}]",2011-08-09,2011,Aug,7.8,1910,42.191509,3250000000,16155376120,NA,8,MidYear/Holidays,1,60.09981709101463,8818680862
162903,The Fifth Estate,The Fifth Estate,28000000,8555008,128,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2013-10-11,2013,Oct,5.7,364,20.267062,3640000000,1112151040,NA,10,Other,1,36.52975991144878,469510265
6466,Freddy vs. Jason,Freddy vs. Jason,30000000,114908830,97,"[{""id"": 27, ""name"": ""Horror""}]",2003-08-15,2003,Aug,5.8,594,26.69592,3900000000,14938147900,NA,8,MidYear/Holidays,1,46.33224203489542,7184696104
12589,Jimmy Neutron: Boy Genius,Jimmy Neutron: Boy Genius,25000000,80936232,83,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",2001-12-21,2001,Dec,5.6,231,12.739721,3250000000,10521710160,NA,12,Christmas,1,26.953302009581684,3685284766
7191,Cloverfield,Cloverfield,25000000,170764026,85,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",2008-01-15,2008,Jan,6.4,2251,46.942396,3250000000,22199323380,NA,1,Other,1,63.25746699578157,12398943781
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,25000000,78000000,88,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",1991-03-22,1991,Mar,5.8,286,15.505137,3250000000,10140000000,NA,3,Easter/Spring,1,29.553251296421408,3766910381
117,The Untouchables,The Untouchables,25000000,76270454,119,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}]",1987-06-02,1987,Jun,7.6,1384,38.272889,3250000000,9915159020,NA,6,MidYear/Holidays,1,57.21096539116421,5291024267
6977,No Country for Old Men,No Country for Old Men,25000000,171600000,122,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2007-11-08,2007,Nov,7.7,3003,53.645267,3250000000,22308000000,NA,11,Other,1,78.27979460558575,13612943983
168530,Ride Along,Ride Along,25000000,153997819,99,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",2014-01-07,2014,Jan,6.1,853,28.468,3250000000,20019716470,NA,1,Other,1,48.10333610831946,9816334371
634,Bridget Jones's Diary,Bridget Jones's Diary,25000000,281929795,97,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",2001-04-13,2001,Apr,6.5,1356,35.310712,3250000000,36650873350,NA,4,Easter/Spring,1,54.583228113240274,19128525833
392,Chocolat,Chocolat,25000000,152500343,121,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2000-12-14,2000,Dec,6.8,951,28.727731,3250000000,19825044590,NA,12,Christmas,1,45.649204898831755,9461631423
10327,"Legally Blonde 2: Red, White & Blonde","Legally Blonde 2: Red, White & Blonde",45000000,124914842,95,"[{""id"": 35, ""name"": ""Comedy""}]",2003-07-02,2003,Jul,5.1,377,4.340616,5850000000,16238929460,NA,7,MidYear/Holidays,1,23.67458712628445,5218216557
88042,Parental Guidance,Parental Guidance,25000000,119772232,104,"[{""id"": 35, ""name"": ""Comedy""}]",2012-12-25,2012,Dec,5.7,210,14.604911,3250000000,15570390160,NA,12,Christmas,1,31.67878018468401,6038912018
41630,No Strings Attached,No Strings Attached,25000000,147780440,107,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2011-01-21,2011,Jan,6.1,1331,38.688822,3250000000,19211457200,NA,1,Other,1,53.09997502527324,9894550384
11969,Tombstone,Tombstone,25000000,56505065,130,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 37, ""name"": ""Western""}]",1993-12-25,1993,Dec,7.4,626,30.537845,3250000000,7345658450,NA,12,Christmas,1,49.40768228054911,3650944781
2085,Romeo Must Die,Romeo Must Die,25000000,91036760,115,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2000-03-20,2000,Mar,6,330,19.750059,3250000000,11834778800,NA,3,Easter/Spring,1,39.463543088890255,5220476263
794,The Omen,The Omen,2800000,60922980,111,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1976-06-06,1976,Jun,7.2,476,25.939385,364000000,7919987400,NA,6,MidYear/Holidays,1,43.64916149660781,3691445855
9286,Final Destination 3,Final Destination 3,25000000,117719158,93,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",2006-02-10,2006,Feb,5.8,974,31.64341,3250000000,15303490540,NA,2,Other,1,50.55925597378969,7694300122
77877,The Lucky One,The Lucky One,25000000,99357138,101,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2012-04-19,2012,Apr,6.8,946,26.811541,3250000000,12916427940,NA,4,Easter/Spring,1,43.63842445098868,6019458018
1265,Bridge to Terabithia,Bridge to Terabithia,60000000,137587063,96,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",2007-02-16,2007,Feb,7,1113,40.646102,7800000000,17886318190,NA,2,Other,1,64.22355795369488,10056795756
866,Finding Neverland,Finding Neverland,25000000,116766556,106,"[{""id"": 18, ""name"": ""Drama""}]",2004-10-17,2004,Oct,7.2,1223,34.160448,3250000000,15179652280,NA,10,Other,1,53.70686223709691,7861114262
